source,product_type,app_key,app_name,unified_category,play_category_clean,section,review_count,score,ratings_count,downloads
sealuzh_app_reviews,App,com.doplgangr.secrecy,Secrecy,Other,,,84,,,
sealuzh_app_reviews,App,com.oakley.fon,Fon,Other,,,83,,,
sealuzh_app_reviews,App,nitezh.ministock,Ministock,Other,,,83,,,
sealuzh_app_reviews,App,com.ghostsq.commander,Commander,Other,,,82,,,
sealuzh_app_reviews,App,com.mantz_it.rfanalyzer,Rfanalyzer,Other,,,80,,,
sealuzh_app_reviews,App,com.morlunk.mumbleclient,Mumbleclient,Other,,,79,,,
sealuzh_app_reviews,App,com.elsdoerfer.android.autostarts,Autostarts,Other,,,77,,,
sealuzh_app_reviews,App,com.matejdro.pebbledialer,Pebbledialer,Other,,,77,,,
sealuzh_app_reviews,App,com.javiersantos.mlmanager,Mlmanager,Other,,,74,,,
sealuzh_app_reviews,App,apps.droidnotify,Droidnotify,Other,,,73,,,
sealuzh_app_reviews,App,jp.co.kayo.android.localplayer,Localplayer,Other,,,73,,,
sealuzh_app_reviews,App,marto.rtl_tcp_andro,Rtl Tcp Andro,Other,,,70,,,
sealuzh_app_reviews,App,com.bleyl.recurrence,Recurrence,Other,,,68,,,
sealuzh_app_reviews,App,com.andybotting.tramhunter,Tramhunter,Other,,,63,,,
sealuzh_app_reviews,App,me.bpear.archonpackager,Archonpackager,Other,,,63,,,
sealuzh_app_reviews,App,com.sam.hex,Hex,Other,,,61,,,
sealuzh_app_reviews,App,com.concentricsky.android.khan,Khan,Other,,,60,,,
sealuzh_app_reviews,App,com.harleensahni.android.mbr,Mbr,Other,,,60,,,
sealuzh_app_reviews,App,a2dp.Vol,Vol,Other,,,59,,,
sealuzh_app_reviews,App,net.sf.times,Times,Other,,,57,,,
sealuzh_app_reviews,App,com.jadn.cc,Cc,Other,,,54,,,
sealuzh_app_reviews,App,jp.yhonda,Yhonda,Other,,,54,,,
sealuzh_app_reviews,App,de.onyxbits.listmyapps,Listmyapps,Other,,,52,,,
sealuzh_app_reviews,App,eu.mrogalski.saidit,Saidit,Other,,,52,,,
sealuzh_app_reviews,App,com.nkanaev.comics,Comics,Other,,,51,,,
sealuzh_app_reviews,App,com.willhauck.linconnectclient,Linconnectclient,Other,,,50,,,
sealuzh_app_reviews,App,de.reimardoeffinger.quickdic,Quickdic,Other,,,50,,,
sealuzh_app_reviews,App,com.knirirr.beecount,Beecount,Other,,,48,,,
sealuzh_app_reviews,App,com.pilockerstable,Pilockerstable,Other,,,47,,,
sealuzh_app_reviews,App,de.eidottermihi.raspicheck,Raspicheck,Other,,,46,,,
sealuzh_app_reviews,App,com.mgaetan89.showsrage,Showsrage,Other,,,43,,,
sealuzh_app_reviews,App,douzifly.list,List,Other,,,41,,,
sealuzh_app_reviews,App,fr.simon.marquis.secretcodes,Secretcodes,Other,,,41,,,
sealuzh_app_reviews,App,at.bitfire.davdroid,Davdroid,Other,,,40,,,
sealuzh_app_reviews,App,trikita.obsqr,Obsqr,Other,,,40,,,
sealuzh_app_reviews,App,com.iskrembilen.quasseldroid,Quasseldroid,Other,,,39,,,
sealuzh_app_reviews,App,com.twofours.surespot,Surespot,Other,,,39,,,
sealuzh_app_reviews,App,goo.TeaTimer,Teatimer,Other,,,39,,,
sealuzh_app_reviews,App,com.app.missednotificationsreminder,Missednotificationsreminder,Other,,,38,,,
sealuzh_app_reviews,App,it.greenaddress.cordova,Cordova,Other,,,38,,,
sealuzh_app_reviews,App,net.bytten.xkcdviewer,Xkcdviewer,Other,,,38,,,
sealuzh_app_reviews,App,com.googlecode.networklog,Networklog,Other,,,36,,,
sealuzh_app_reviews,App,de.j4velin.pedometer,Pedometer,Other,,,36,,,
sealuzh_app_reviews,App,net.pmarks.chromadoze,Chromadoze,Other,,,36,,,
sealuzh_app_reviews,App,cx.ring,Ring,Other,,,35,,,
sealuzh_app_reviews,App,com.zaren,Zaren,Other,,,34,,,
sealuzh_app_reviews,App,com.palliser.nztides,Nztides,Other,,,33,,,
sealuzh_app_reviews,App,fr.simon.marquis.preferencesmanager,Preferencesmanager,Other,,,33,,,
sealuzh_app_reviews,App,vu.de.urpool.quickdroid,Quickdroid,Other,,,33,,,
sealuzh_app_reviews,App,us.shandian.giga,Giga,Other,,,32,,,
sealuzh_app_reviews,App,com.MarcosDiez.shareviahttp,Shareviahttp,Other,,,31,,,
sealuzh_app_reviews,App,de.jurihock.voicesmith,Voicesmith,Other,,,31,,,
sealuzh_app_reviews,App,biz.codefuture.svgviewer,Svgviewer,Other,,,30,,,
sealuzh_app_reviews,App,com.gimranov.zandy.app,App,Other,,,30,,,
sealuzh_app_reviews,App,com.mobilepearls.sokoban,Sokoban,Other,,,30,,,
sealuzh_app_reviews,App,jp.sblo.pandora.aGrep,Agrep,Other,,,30,,,
sealuzh_app_reviews,App,com.notriddle.budget,Budget,Other,,,28,,,
sealuzh_app_reviews,App,com.dozingcatsoftware.bouncy,Bouncy,Other,,,27,,,
sealuzh_app_reviews,App,de.repat.mosf,Mosf,Other,,,26,,,
sealuzh_app_reviews,App,com.jonglen7.jugglinglab,Jugglinglab,Other,,,24,,,
sealuzh_app_reviews,App,com.amabyte.vtucslabmanual,Vtucslabmanual,Other,,,23,,,
sealuzh_app_reviews,App,com.color.colornamer,Colornamer,Other,,,23,,,
sealuzh_app_reviews,App,in.shick.diode,Diode,Other,,,23,,,
sealuzh_app_reviews,App,me.writeily,Writeily,Other,,,22,,,
sealuzh_app_reviews,App,trikita.slide,Slide,Other,,,22,,,
sealuzh_app_reviews,App,app.easytoken,Easytoken,Other,,,21,,,
sealuzh_app_reviews,App,com.jmstudios.redmoon,Redmoon,Other,,,21,,,
sealuzh_app_reviews,App,jp.sfjp.webglmol.NDKmol,Ndkmol,Other,,,21,,,
sealuzh_app_reviews,App,com.axelby.podax,Podax,Other,,,20,,,
sealuzh_app_reviews,App,com.ghostsq.commander.sftp,Sftp,Other,,,20,,,
sealuzh_app_reviews,App,com.twinone.locker,Locker,Other,,,20,,,
sealuzh_app_reviews,App,be.ppareit.shutdown,Shutdown,Other,,,19,,,
sealuzh_app_reviews,App,com.llamacorp.equate,Equate,Other,,,19,,,
sealuzh_app_reviews,App,me.guillaumin.android.osmtracker,Osmtracker,Other,,,19,,,
sealuzh_app_reviews,App,com.drodin.tuxrider,Tuxrider,Other,,,18,,,
sealuzh_app_reviews,App,jp.forkhub,Forkhub,Other,,,18,,,
sealuzh_app_reviews,App,com.ghostsq.commander.samba,Samba,Other,,,17,,,
sealuzh_app_reviews,App,net.iowaline.dotdash,Dotdash,Other,,,17,,,
sealuzh_app_reviews,App,at.bitfire.cadroid,Cadroid,Other,,,16,,,
sealuzh_app_reviews,App,com.juet.attendance,Attendance,Other,,,16,,,
sealuzh_app_reviews,App,com.manuelmaly.hn,Hn,Other,,,16,,,
sealuzh_app_reviews,App,com.roguetemple.hyperroid,Hyperroid,Other,,,16,,,
sealuzh_app_reviews,App,damo.three.ie,Ie,Other,,,16,,,
sealuzh_app_reviews,App,de.azapps.mirakelandroid,Mirakelandroid,Other,,,16,,,
sealuzh_app_reviews,App,de.onyxbits.sensorreadout,Sensorreadout,Other,,,15,,,
sealuzh_app_reviews,App,vnd.blueararat.kaleidoscope6,Kaleidoscope6,Other,,,15,,,
sealuzh_app_reviews,App,com.brapeba.roaminginfo,Roaminginfo,Other,,,14,,,
sealuzh_app_reviews,App,com.foxykeep.lifecounter,Lifecounter,Other,,,14,,,
sealuzh_app_reviews,App,com.jforce.chapelhillnextbus,Chapelhillnextbus,Other,,,13,,,
sealuzh_app_reviews,App,com.phpsysinfo,Phpsysinfo,Other,,,13,,,
sealuzh_app_reviews,App,com.pindroid,Pindroid,Other,,,13,,,
sealuzh_app_reviews,App,de.measite.contactmerger,Contactmerger,Other,,,13,,,
