source,product_type,app_key,app_name,unified_category,play_category_clean,section,review_count,score,ratings_count,downloads
trustpilot,Company / Service,www.bradford.co.uk,www.bradford.co.uk,Entertainment & Media,Hobbies & Crafts,,99,,,
trustpilot,Company / Service,www.dittomusic.com,www.dittomusic.com,Entertainment & Media,Media & Publishing,,99,,,
trustpilot,Company / Service,www.impacttrophies.co.uk,www.impacttrophies.co.uk,Entertainment & Media,Hobbies & Crafts,,99,,,
trustpilot,Company / Service,www.londontheatredirect.com,www.londontheatredirect.com,Entertainment & Media,Events & Entertainment,,99,,,
trustpilot,Company / Service,www.norwichcamping.co.uk,www.norwichcamping.co.uk,Entertainment & Media,Hobbies & Crafts,,99,,,
trustpilot,Company / Service,www.reidys.com,www.reidys.com,Entertainment & Media,Hobbies & Crafts,,99,,,
trustpilot,Company / Service,www.securemybooking.com,www.securemybooking.com,Entertainment & Media,Events & Entertainment,,99,,,
trustpilot,Company / Service,www.simlab.co.uk,www.simlab.co.uk,Entertainment & Media,Media & Publishing,,99,,,
trustpilot,Company / Service,www.ticketplangroup.com,www.ticketplangroup.com,Entertainment & Media,Events & Entertainment,,99,,,
trustpilot,Company / Service,www.uttings.co.uk,www.uttings.co.uk,Entertainment & Media,Hobbies & Crafts,,99,,,
trustpilot,Company / Service,www.yupptv.com,www.yupptv.com,Entertainment & Media,Media & Publishing,,99,,,
trustpilot,Company / Service,motorsporttickets.com,motorsporttickets.com,Entertainment & Media,Events & Entertainment,,98,,,
trustpilot,Company / Service,qmee.com,qmee.com,Entertainment & Media,Media & Publishing,,98,,,
trustpilot,Company / Service,www.musicroom.com,www.musicroom.com,Entertainment & Media,Media & Publishing,,98,,,
trustpilot,Company / Service,www.viewsbank.com,www.viewsbank.com,Entertainment & Media,Media & Publishing,,98,,,
trustpilot,Company / Service,www.vinyltap.co.uk,www.vinyltap.co.uk,Entertainment & Media,Media & Publishing,,97,,,
trustpilot,Company / Service,libidex.com,libidex.com,Entertainment & Media,Events & Entertainment,,96,,,
trustpilot,Company / Service,www.roughtrade.com,www.roughtrade.com,Entertainment & Media,Media & Publishing,,96,,,
trustpilot,Company / Service,psychicsamira.com,psychicsamira.com,Entertainment & Media,Events & Entertainment,,95,,,
trustpilot,Company / Service,www.loopmasters.com,www.loopmasters.com,Entertainment & Media,Media & Publishing,,95,,,
trustpilot,Company / Service,www.chalkys.com,www.chalkys.com,Entertainment & Media,Media & Publishing,,94,,,
trustpilot,Company / Service,key-drop.pl,key-drop.pl,Entertainment & Media,Events & Entertainment,,93,,,
trustpilot,Company / Service,www.psychicsofa.com,www.psychicsofa.com,Entertainment & Media,Hobbies & Crafts,,91,,,
trustpilot,Company / Service,www.bbc.com,www.bbc.com,Entertainment & Media,Media & Publishing,,90,,,
trustpilot,Company / Service,www.jayceetrophies.co.uk,www.jayceetrophies.co.uk,Entertainment & Media,Hobbies & Crafts,,90,,,
trustpilot,Company / Service,www.musicmatter.co.uk,www.musicmatter.co.uk,Entertainment & Media,Media & Publishing,,87,,,
trustpilot,Company / Service,www.peachguitars.com,www.peachguitars.com,Entertainment & Media,Hobbies & Crafts,,84,,,
trustpilot,Company / Service,www.themodelcentre.com,www.themodelcentre.com,Entertainment & Media,Hobbies & Crafts,,84,,,
trustpilot,Company / Service,marquee.tv,marquee.tv,Entertainment & Media,Events & Entertainment,,83,,,
trustpilot,Company / Service,rguitars.co.uk,rguitars.co.uk,Entertainment & Media,Hobbies & Crafts,,82,,,
trustpilot,Company / Service,www.showfilmfirst.com,www.showfilmfirst.com,Entertainment & Media,Events & Entertainment,,81,,,
trustpilot,Company / Service,witchcasket.co.uk,witchcasket.co.uk,Entertainment & Media,Hobbies & Crafts,,80,,,
trustpilot,Company / Service,pingperfect.com,pingperfect.com,Entertainment & Media,Events & Entertainment,,79,,,
trustpilot,Company / Service,madetomeasureglass.co.uk,madetomeasureglass.co.uk,Entertainment & Media,Hobbies & Crafts,,77,,,
trustpilot,Company / Service,ra.co,ra.co,Entertainment & Media,Events & Entertainment,,76,,,
trustpilot,Company / Service,www.japan2uk.com,www.japan2uk.com,Entertainment & Media,Hobbies & Crafts,,76,,,
trustpilot,Company / Service,restless.co.uk,restless.co.uk,Entertainment & Media,Media & Publishing,,73,,,
trustpilot,Company / Service,sportticketsoffice.com,sportticketsoffice.com,Entertainment & Media,Events & Entertainment,,72,,,
trustpilot,Company / Service,ticketsource.co.uk,ticketsource.co.uk,Entertainment & Media,Events & Entertainment,,72,,,
trustpilot,Company / Service,thediscdjstore.com,thediscdjstore.com,Entertainment & Media,Hobbies & Crafts,,71,,,
trustpilot,Company / Service,rubadub.co.uk,rubadub.co.uk,Entertainment & Media,Hobbies & Crafts,,69,,,
trustpilot,Company / Service,ukcarptech.com,ukcarptech.com,Entertainment & Media,Hobbies & Crafts,,68,,,
trustpilot,Company / Service,www.wegottickets.com,www.wegottickets.com,Entertainment & Media,Events & Entertainment,,68,,,
trustpilot,Company / Service,www.kooma.co.uk,www.kooma.co.uk,Entertainment & Media,Hobbies & Crafts,,67,,,
trustpilot,Company / Service,www.theaudienceclub.com,www.theaudienceclub.com,Entertainment & Media,Events & Entertainment,,65,,,
trustpilot,Company / Service,www.bigorbitcards.co.uk,www.bigorbitcards.co.uk,Entertainment & Media,Hobbies & Crafts,,64,,,
trustpilot,Company / Service,kentmodels.co.uk,kentmodels.co.uk,Entertainment & Media,Hobbies & Crafts,,63,,,
trustpilot,Company / Service,scottstonebridge.com,scottstonebridge.com,Entertainment & Media,Events & Entertainment,,63,,,
trustpilot,Company / Service,www.abakhan.co.uk,www.abakhan.co.uk,Entertainment & Media,Hobbies & Crafts,,63,,,
trustpilot,Company / Service,www.lensesforhire.co.uk,www.lensesforhire.co.uk,Entertainment & Media,Media & Publishing,,62,,,
trustpilot,Company / Service,www.shamanscrystal.co.uk,www.shamanscrystal.co.uk,Entertainment & Media,Hobbies & Crafts,,61,,,
trustpilot,Company / Service,dragonbet.co.uk,dragonbet.co.uk,Entertainment & Media,Events & Entertainment,,60,,,
trustpilot,Company / Service,beargarden.co.uk,beargarden.co.uk,Entertainment & Media,Hobbies & Crafts,,58,,,
trustpilot,Company / Service,dreamboys.co.uk,dreamboys.co.uk,Entertainment & Media,Events & Entertainment,,57,,,
trustpilot,Company / Service,glistrr.com,glistrr.com,Entertainment & Media,Events & Entertainment,,57,,,
trustpilot,Company / Service,rangeandcountry.co.uk,rangeandcountry.co.uk,Entertainment & Media,Events & Entertainment,,57,,,
trustpilot,Company / Service,www.northeastguitar.co.uk,www.northeastguitar.co.uk,Entertainment & Media,Hobbies & Crafts,,57,,,
trustpilot,Company / Service,www.minimumworld.com,www.minimumworld.com,Entertainment & Media,Hobbies & Crafts,,56,,,
trustpilot,Company / Service,fenixtorch.co.uk,fenixtorch.co.uk,Entertainment & Media,Hobbies & Crafts,,54,,,
trustpilot,Company / Service,www.guitar.co.uk,www.guitar.co.uk,Entertainment & Media,Hobbies & Crafts,,54,,,
trustpilot,Company / Service,lovetovisit.com,lovetovisit.com,Entertainment & Media,Events & Entertainment,,53,,,
trustpilot,Company / Service,moviefigures.co.uk,moviefigures.co.uk,Entertainment & Media,Hobbies & Crafts,,53,,,
trustpilot,Company / Service,party-strip.co.uk,party-strip.co.uk,Entertainment & Media,Events & Entertainment,,50,,,
trustpilot,Company / Service,boxofficeevents.com,boxofficeevents.com,Entertainment & Media,Events & Entertainment,,49,,,
trustpilot,Company / Service,altaya.fr,altaya.fr,Entertainment & Media,Hobbies & Crafts,,47,,,
trustpilot,Company / Service,linapatchwork.com,linapatchwork.com,Entertainment & Media,Hobbies & Crafts,,47,,,
trustpilot,Company / Service,www.benaughty.com,www.benaughty.com,Entertainment & Media,Events & Entertainment,,47,,,
trustpilot,Company / Service,emystics.co.uk,emystics.co.uk,Entertainment & Media,Hobbies & Crafts,,46,,,
trustpilot,Company / Service,funkidsentertainers.co.uk,funkidsentertainers.co.uk,Entertainment & Media,Events & Entertainment,,46,,,
trustpilot,Company / Service,primecookout.com,primecookout.com,Entertainment & Media,Events & Entertainment,,46,,,
trustpilot,Company / Service,www.digitalconverters.co.uk,www.digitalconverters.co.uk,Entertainment & Media,Media & Publishing,,46,,,
trustpilot,Company / Service,achamilton.co.uk,achamilton.co.uk,Entertainment & Media,Hobbies & Crafts,,45,,,
trustpilot,Company / Service,stagecoach.co.uk,stagecoach.co.uk,Entertainment & Media,Events & Entertainment,,45,,,
trustpilot,Company / Service,www.nimaxtheatres.com,www.nimaxtheatres.com,Entertainment & Media,Events & Entertainment,,45,,,
trustpilot,Company / Service,woodcraftshapes.co.uk,woodcraftshapes.co.uk,Entertainment & Media,Hobbies & Crafts,,44,,,
trustpilot,Company / Service,chrisalsopguitar.co.uk,chrisalsopguitar.co.uk,Entertainment & Media,Hobbies & Crafts,,43,,,
trustpilot,Company / Service,thefeltbox.co.uk,thefeltbox.co.uk,Entertainment & Media,Hobbies & Crafts,,43,,,
